status,card_present_flag,account,long_lat,txn_description,first_name,balance,date,gender,age,merchant_state,extraction,amount,transaction_id,customer_id,movement,month,dayofweek,hour,category
authorized,0.0,ACC-182446574,116.06 -32.00,SALES-POS,Tonya,7580.07,2018-10-06,F,27,NSW,22:03:55,13.58,c57610c4b7ea4775a0db96bad9472aec,CUS-3026014945,debit,10,5,22,Purchase
authorized,1.0,ACC-1443681913,150.92 -33.77,POS,Ryan,4696.59,2018-10-06,M,31,NSW,22:12:51,34.95,732a7a38a9304d8eb46e628953da8fb1,CUS-3129499595,debit,10,5,22,Purchase
authorized,1.0,ACC-1608363396,151.22 -33.87,POS,Robert,8908.03,2018-10-06,M,20,NSW,22:21:47,31.28,733206f10caa40d6bde3c6e3b519dfbd,CUS-2688605418,debit,10,5,22,Purchase
authorized,1.0,ACC-1222300524,151.23 -33.94,POS,Michael,653.87,2018-10-06,M,38,NSW,22:30:42,5.15,c31f887186874ba7bb9013aac196f1bd,CUS-2142601169,debit,10,5,22,Purchase
authorized,0.0,ACC-3481401842,115.74 -31.72,POS,Tiffany,6795.63,2018-10-06,F,25,NSW,22:39:38,35.14,c8d202839ab245d195a75efad965f926,CUS-1669695324,debit,10,5,22,Purchase
authorized,1.0,ACC-1222300524,151.23 -33.94,SALES-POS,Michael,644.75,2018-10-06,M,38,WA,22:48:34,9.12,47299db04c55462d8273903b208f4602,CUS-2142601169,debit,10,5,22,Purchase
authorized,0.0,ACC-1973887809,115.78 -31.90,POS,Antonio,6946.4,2018-10-06,M,26,WA,22:57:29,28.21,63bfa5ffb20f443daa2420f8033b2d6f,CUS-1646621553,debit,10,5,22,Purchase
posted,n/a,ACC-2014856841,144.99 -37.90,PAYMENT,Patrick,266426.07,2018-10-06,M,46,n/a,23:00:00,43.0,ca66dd0491874fbcac7fb3f46cdcd7b1,CUS-2370108457,debit,10,5,23,Others
posted,n/a,ACC-3954677887,115.72 -32.28,PAYMENT,Ruth,6260.07,2018-10-06,F,47,n/a,23:00:00,24.0,f0776aca2ebc4b23be771df1525a34f1,CUS-3716701010,debit,10,5,23,Others
authorized,1.0,ACC-847145727,115.90 -31.92,POS,Michael,58858.76,2018-10-06,M,19,NSW,23:09:28,82.08,d65a0b627c8a4a8f9cd4e9a54bef969c,CUS-1609060617,debit,10,5,23,Purchase
authorized,1.0,ACC-240804743,121.48 -30.75,SALES-POS,Kenneth,18720.31,2018-10-06,M,29,NSW,23:22:37,16.91,8c43cfde1d2d43458537ca22a37a97a6,CUS-261674136,debit,10,5,23,Purchase
authorized,1.0,ACC-847145727,115.90 -31.92,SALES-POS,Michael,58814.87,2018-10-06,M,19,WA,23:35:47,43.89,6ce0187250af4ca9887dae1974e28d18,CUS-1609060617,debit,10,5,23,Purchase
authorized,1.0,ACC-2901672282,255.00 -573.00,SALES-POS,Daniel,8822.25,2018-10-06,M,22,QLD,23:48:56,36.81,4768fb082c6446309183b9b20568c3fc,CUS-1617121891,debit,10,5,23,Purchase
authorized,1.0,ACC-1037050564,153.10 -27.66,POS,Rhonda,3791.95,2018-10-07,F,40,QLD,00:10:39,43.62,e0895c55a93a4862b243b81a240f5cc8,CUS-1614226872,debit,10,6,0,Purchase
authorized,1.0,ACC-3536132544,144.93 -37.79,POS,Heather,7088.63,2018-10-07,F,41,VIC,01:07:01,67.53,621767c23269412bacb800db0b7b1d67,CUS-2348881191,debit,10,6,1,Purchase
authorized,1.0,ACC-2920611728,144.96 -37.76,SALES-POS,Tyler,8260.14,2018-10-07,M,69,VIC,01:34:03,45.54,b793e101a12146bcab3d4a5f86df8261,CUS-1388323263,debit,10,6,1,Purchase
posted,n/a,ACC-2107684084,145.03 -37.88,PAYMENT,Richard,8636.5,2018-10-07,M,22,n/a,02:00:00,25.0,e72d7b037274417ca75c5184fbd03a78,CUS-2283904812,debit,10,6,2,Others
posted,n/a,ACC-1903037542,153.05 -27.61,PHONE BANK,Jeffrey,3965.11,2018-10-07,M,30,n/a,02:00:00,134.0,f95d91a539864400b9db4f923b2ca445,CUS-860700529,debit,10,6,2,Others
authorized,0.0,ACC-966140392,147.08 -37.97,SALES-POS,Joseph,7792.67,2018-10-07,M,21,VIC,02:01:59,12.89,c2e2c64fb69a4e208519d332a55f54f8,CUS-537508723,debit,10,6,2,Purchase
authorized,1.0,ACC-2673069055,152.99 -27.49,POS,Richard,15840.91,2018-10-07,M,24,QLD,02:51:59,21.24,f9a0a8aa35b540dc871c6ea036e9edac,CUS-51506836,debit,10,6,2,Purchase
posted,n/a,ACC-1056639002,145.03 -37.91,INTER BANK,Michael,50450.29,2018-10-07,M,22,n/a,03:00:00,36.0,9cdd780551b74a56a386e2a2b4de89d5,CUS-3462882033,debit,10,6,3,Others
authorized,1.0,ACC-3536132544,144.93 -37.79,SALES-POS,Heather,7061.68,2018-10-07,F,41,VIC,03:55:59,26.95,8fd3272fa54e4a6e8621fd37e3612ec7,CUS-2348881191,debit,10,6,3,Purchase
posted,n/a,ACC-4258502723,145.45 -37.74,PAYMENT,Kimberly,4501.15,2018-10-07,F,24,n/a,04:00:00,38.0,f3d05b77ff0b4049bf5b9bcc851230e4,CUS-3378712515,debit,10,6,4,Others
authorized,1.0,ACC-1973887809,115.78 -31.90,POS,Antonio,6890.51,2018-10-07,M,26,WA,04:42:43,55.89,26e4edf8b692446e8086490f89eefc56,CUS-1646621553,debit,10,6,4,Purchase
posted,n/a,ACC-3485804958,138.52 -35.01,PAYMENT,Jessica,25096.19,2018-10-07,F,34,n/a,05:00:00,31.0,27c557e6882d4f3a9c5b53c8870fe50d,CUS-1196156254,debit,10,6,5,Others
posted,n/a,ACC-559365433,147.31 -42.88,PAYMENT,Mary,3967.67,2018-10-07,F,64,n/a,05:00:00,30.0,f5e2b48a835d47c789a4b1d0e9698689,CUS-1654129794,debit,10,6,5,Others
posted,n/a,ACC-1523339231,115.83 -31.90,INTER BANK,Tim,68625.45,2018-10-07,M,40,n/a,06:00:00,39.0,38d344a0472f43798d236cf239954868,CUS-1816693151,debit,10,6,6,Others
authorized,1.0,ACC-182446574,116.06 -32.00,SALES-POS,Tonya,7357.75,2018-10-07,F,27,WA,06:47:29,222.32,c0cd55a4711444358d0029efee6fa581,CUS-3026014945,debit,10,6,6,Purchase
posted,n/a,ACC-3771436525,145.04 -37.92,PAYMENT,Derek,5011.46,2018-10-07,M,20,n/a,07:00:00,49.0,d9cfa58f93e64baf80159a2d120d14e1,CUS-3325710106,debit,10,6,7,Others
authorized,0.0,ACC-4258502723,145.45 -37.74,SALES-POS,Kimberly,4472.48,2018-10-07,F,24,VIC,07:49:59,28.67,54712d524c204ebcb29bcfd6e9ef8042,CUS-3378712515,debit,10,6,7,Purchase
posted,n/a,ACC-2107684084,145.03 -37.88,INTER BANK,Richard,8603.5,2018-10-07,M,22,n/a,08:00:00,33.0,1684fd675aec4f0aaefeeccd534c4b19,CUS-2283904812,debit,10,6,8,Others
authorized,1.0,ACC-1037050564,153.10 -27.66,SALES-POS,Rhonda,3764.27,2018-10-07,F,40,NSW,08:22:09,27.68,26158f5a8c9243cb8efe48873f39f0bf,CUS-1614226872,debit,10,6,8,Purchase
authorized,1.0,ACC-1598451071,153.41 -27.95,POS,Diana,2993.17,2018-10-07,F,26,QLD,08:49:11,14.22,24f456712a4049708ad651d9c7927ffa,CUS-2487424745,debit,10,6,8,Purchase
posted,n/a,ACC-1710017148,150.82 -34.01,PAYMENT,Michelle,14343.43,2018-10-07,F,19,n/a,09:00:00,200.0,10b85f0e08fd4dffafb96fc26f63882b,CUS-883482547,debit,10,6,9,Others
authorized,1.0,ACC-2901672282,255.00 -573.00,POS,Daniel,8667.69,2018-10-07,M,22,NSW,09:07:13,154.56,5590969f45d7449b824bd14610788653,CUS-1617121891,debit,10,6,9,Purchase
authorized,1.0,ACC-1243371644,150.90 -33.78,SALES-POS,Gregory,6007.78,2018-10-07,M,42,VIC,09:19:16,487.32,c76c62beabcf42808c5a3a8d4e1fffa8,CUS-3904958894,debit,10,6,9,Purchase
authorized,0.0,ACC-559365433,147.31 -42.88,POS,Mary,3956.1,2018-10-07,F,64,TAS,09:31:19,11.57,c3d9ccd709a748d7b340bba786ba8863,CUS-1654129794,debit,10,6,9,Purchase
authorized,1.0,ACC-1243371644,150.90 -33.78,POS,Gregory,5986.23,2018-10-07,M,42,WA,09:43:22,21.55,df9ce7b94bb04a589c2473706d68d0fe,CUS-3904958894,debit,10,6,9,Purchase
authorized,1.0,ACC-2673069055,152.99 -27.49,POS,Richard,15835.04,2018-10-07,M,24,QLD,09:55:25,5.87,d1639482f42444f38856bcff5e921078,CUS-51506836,debit,10,6,9,Purchase
posted,n/a,ACC-964839203,146.92 -36.07,PAYMENT,Michael,38900.35,2018-10-07,M,21,n/a,10:00:00,42.0,7bee386a2fbe4d658c003dbb835b095d,CUS-2059096722,debit,10,6,10,Others
authorized,1.0,ACC-1598451071,153.41 -27.95,SALES-POS,Diana,2984.62,2018-10-07,F,26,QLD,10:05:50,8.55,c74350c3e6704328aaa03894ae4e21c2,CUS-2487424745,debit,10,6,10,Purchase
authorized,1.0,ACC-1598451071,153.41 -27.95,SALES-POS,Diana,2952.98,2018-10-07,F,26,NSW,10:15:16,31.64,1a266e64523040898e27e5ea1956ece5,CUS-2487424745,debit,10,6,10,Purchase
authorized,1.0,ACC-2673069055,152.99 -27.49,SALES-POS,Richard,15776.24,2018-10-07,M,24,VIC,10:24:43,58.8,4337ae2817ba409a90a93154eef05c7c,CUS-51506836,debit,10,6,10,Purchase
authorized,1.0,ACC-2305712452,138.61 -34.89,SALES-POS,Debra,5412.97,2018-10-07,F,18,SA,10:34:09,11.18,62493a3ccf694495b9688201d0df776e,CUS-1842679196,debit,10,6,10,Purchase
authorized,0.0,ACC-1598451071,153.41 -27.95,SALES-POS,Diana,2942.1,2018-10-07,F,26,QLD,10:43:35,10.88,29cebce07d7e44778b01ebee43e33e46,CUS-2487424745,debit,10,6,10,Purchase
authorized,1.0,ACC-854938045,147.63 -22.84,POS,James,13042.56,2018-10-07,M,28,VIC,10:53:01,17.6,e0aec0a50bc84d0b82b9e9ea31292721,CUS-4023861240,debit,10,6,10,Purchase
posted,n/a,ACC-3827517394,151.12 -33.89,PAYMENT,Craig,41152.99,2018-10-07,M,28,n/a,11:00:00,28.0,8068aa1433d045619174b1397ce72571,CUS-2663907001,debit,10,6,11,Others
posted,n/a,ACC-1496451953,145.16 -37.84,INTER BANK,Ricky,17417.05,2018-10-07,M,43,n/a,11:00:00,31.0,b5c09e388b2e4a3eb3198fac471cf4ba,CUS-3142625864,debit,10,6,11,Others
posted,n/a,ACC-2615038700,145.35 -38.03,INTER BANK,Emily,32129.78,2018-10-07,F,43,n/a,11:00:00,38.0,9b2df198605f4bf782c716d233bd312c,CUS-3255104878,debit,10,6,11,Others
posted,n/a,ACC-854938045,147.63 -22.84,PAYMENT,James,13008.56,2018-10-07,M,28,n/a,11:00:00,34.0,0721b3d2c3af455ca34f5b37efa64c74,CUS-4023861240,debit,10,6,11,Others
authorized,1.0,ACC-3084464802,145.15 -37.76,SALES-POS,Susan,9711.65,2018-10-07,F,19,NSW,11:02:47,60.84,b0b9eecf89484d5d899dfe1089744fd2,CUS-1928710999,debit,10,6,11,Purchase
authorized,1.0,ACC-559365433,147.31 -42.88,POS,Mary,3940.94,2018-10-07,F,64,VIC,11:13:32,15.16,02729a53617d48728b512a4de88034ce,CUS-1654129794,debit,10,6,11,Purchase
authorized,1.0,ACC-1973887809,115.78 -31.90,SALES-POS,Antonio,6868.34,2018-10-07,M,26,WA,11:24:18,22.17,bfdc966a77c644ae96305b7962bc1ad9,CUS-1646621553,debit,10,6,11,Purchase
authorized,1.0,ACC-2270192619,138.56 -35.27,SALES-POS,Darren,17457.39,2018-10-07,M,20,SA,11:35:03,18.34,489aa7f2648a40e1a515ce6fafb92333,CUS-2110742437,debit,10,6,11,Purchase
authorized,1.0,ACC-1652235822,144.89 -37.81,SALES-POS,Renee,20040.8,2018-10-07,F,38,VIC,11:45:48,19.38,b860ec5b904b444a9a5fab49db16ddf5,CUS-2206365095,debit,10,6,11,Purchase
authorized,1.0,ACC-211792489,138.63 -34.93,POS,Jacqueline,3484.54,2018-10-07,F,30,ACT,11:56:33,143.85,ad00bb5069a043ef855e0daf5ef65fef,CUS-497688347,debit,10,6,11,Purchase
posted,n/a,ACC-2249586092,115.98 -32.07,PAYMENT,Edward,9776.17,2018-10-07,M,19,n/a,12:00:00,37.0,f8db556e90ed452696f7d59ba1fd0ef9,CUS-443776336,debit,10,6,12,Others
authorized,1.0,ACC-240804743,121.48 -30.75,SALES-POS,Kenneth,18701.14,2018-10-07,M,29,WA,12:12:49,19.17,a3515b68ca3a4a8dbe9353f16a656171,CUS-261674136,debit,10,6,12,Purchase
authorized,1.0,ACC-3879258709,143.83 -37.66,SALES-POS,Natasha,202270.07,2018-10-07,F,40,VIC,12:31:41,30.85,fbfb939ec36a42ae8690922841af999e,CUS-527400765,debit,10,6,12,Purchase
authorized,1.0,ACC-1037050564,153.10 -27.66,SALES-POS,Rhonda,3749.19,2018-10-07,F,40,QLD,12:50:33,15.08,77764b83f6b347bdb4247c50b50ce003,CUS-1614226872,debit,10,6,12,Purchase
authorized,0.0,ACC-3084464802,145.15 -37.76,POS,Susan,9694.3,2018-10-07,F,19,VIC,13:09:59,17.35,bad5915a49f741ec8389a2f82affa71d,CUS-1928710999,debit,10,6,13,Purchase
authorized,1.0,ACC-2171593283,146.94 -36.04,SALES-POS,Fernando,15419.01,2018-10-07,M,19,NSW,13:29:59,50.96,59b7e9fe0b6741728138dc0aff42e7b2,CUS-2317998716,debit,10,6,13,Purchase
authorized,1.0,ACC-854938045,147.63 -22.84,SALES-POS,James,12969.42,2018-10-07,M,28,VIC,13:49:59,39.14,707d6a182133493494b46ef5a2a0083b,CUS-4023861240,debit,10,6,13,Purchase
posted,n/a,ACC-3100725361,145.73 -17.03,PAYMENT,Ronald,5596.75,2018-10-07,M,25,n/a,14:00:00,99.0,f237642edabc44b793c6d0aac85a9e78,CUS-2178051368,debit,10,6,14,Others
posted,n/a,ACC-37709441,153.41 -28.01,INTER BANK,Charles,17006.54,2018-10-07,M,18,n/a,14:00:00,40.0,3295554b700c40cab90284352f5ce7c7,CUS-3336454548,debit,10,6,14,Others
authorized,0.0,ACC-1973887809,115.78 -31.90,POS,Antonio,6827.69,2018-10-07,M,26,WA,14:06:14,40.65,9d44fd6decc74ddb9bc7aaae744df197,CUS-1646621553,debit,10,6,14,Purchase
authorized,1.0,ACC-1788473090,145.06 -37.95,SALES-POS,Rachael,8234.72,2018-10-07,F,21,VIC,14:18:44,36.89,9c9d242ac6f64b87887d703c9432e130,CUS-134193016,debit,10,6,14,Purchase
authorized,1.0,ACC-3481401842,115.74 -31.72,POS,Tiffany,6775.48,2018-10-07,F,25,WA,14:31:14,20.15,1a04a4e0d6874bd39e7743b4c4fbc5a3,CUS-1669695324,debit,10,6,14,Purchase
authorized,1.0,ACC-3084464802,145.15 -37.76,SALES-POS,Susan,9614.65,2018-10-07,F,19,VIC,14:43:44,79.65,265180a4b05c402c964820a1c53295f8,CUS-1928710999,debit,10,6,14,Purchase
authorized,1.0,ACC-1788473090,145.06 -37.95,POS,Rachael,7989.21,2018-10-07,F,21,VIC,14:56:14,245.51,6faf45f10ef54254acd6302aaf261c4e,CUS-134193016,debit,10,6,14,Purchase
authorized,1.0,ACC-3481401842,115.74 -31.72,SALES-POS,Tiffany,6757.81,2018-10-07,F,25,SA,15:09:43,17.67,b4014d3d4aba4a8cbe2b5fd834d1542c,CUS-1669695324,debit,10,6,15,Purchase
authorized,1.0,ACC-1424176027,151.08 -33.93,POS,Donald,8512.23,2018-10-07,M,22,NSW,15:23:36,11.57,c5a2ac87461c4375acb195dea0ade303,CUS-3431016847,debit,10,6,15,Purchase
authorized,1.0,ACC-4065652575,115.81 -31.82,POS,Lucas,12263.74,2018-10-07,M,21,WA,15:37:29,9.59,b8eec0caefa845ddbb94b843a89ef699,CUS-1117979751,debit,10,6,15,Purchase
authorized,0.0,ACC-1598451071,153.41 -27.95,POS,Diana,2932.11,2018-10-07,F,26,QLD,15:51:23,9.99,6c3322651c6745e8b48a30ee9955a31b,CUS-2487424745,debit,10,6,15,Purchase
authorized,1.0,ACC-4258502723,145.45 -37.74,SALES-POS,Kimberly,4457.73,2018-10-07,F,24,VIC,16:07:45,14.75,c43216c832d0415ab23adfd8c099d39d,CUS-3378712515,debit,10,6,16,Purchase
authorized,1.0,ACC-1608363396,151.22 -33.87,SALES-POS,Robert,8827.73,2018-10-07,M,20,NSW,16:28:09,80.3,832b66c04a3947bf840727ced5299912,CUS-2688605418,debit,10,6,16,Purchase
authorized,1.0,ACC-1890605467,143.88 -37.66,SALES-POS,Alexander,19277.66,2018-10-07,M,38,VIC,16:48:34,102.06,bd3774c3e8e14bbf843baba629325c8f,CUS-1478398256,debit,10,6,16,Purchase
posted,n/a,ACC-819621312,145.04 -37.85,PAYMENT,Michele,7817.43,2018-10-07,F,30,n/a,17:00:00,154.0,2f5973b501894799b03d3ff6f24da6dd,CUS-1271030853,debit,10,6,17,Others
posted,n/a,ACC-211792489,138.63 -34.93,PAYMENT,Jacqueline,3462.54,2018-10-07,F,30,n/a,17:00:00,22.0,a002394fa6e141a28344f2d29fb15fb4,CUS-497688347,debit,10,6,17,Others
authorized,1.0,ACC-1598451071,153.41 -27.95,POS,Diana,2921.91,2018-10-07,F,26,QLD,17:07:51,10.2,58f3f30ce876454991468c9aeb3e1279,CUS-2487424745,debit,10,6,17,Purchase
authorized,0.0,ACC-1243371644,150.90 -33.78,SALES-POS,Gregory,5968.97,2018-10-07,M,42,WA,17:25:42,17.26,1909045664cc44b19fb66b21250d1e61,CUS-3904958894,debit,10,6,17,Purchase
authorized,1.0,ACC-2673069055,152.99 -27.49,SALES-POS,Richard,15699.85,2018-10-07,M,24,VIC,17:43:34,76.39,98ea3292f6164cfe92ec75f4691896c6,CUS-51506836,debit,10,6,17,Purchase
posted,n/a,ACC-2681137560,151.11 -33.99,PAYMENT,Nathaniel,8798.45,2018-10-07,M,31,n/a,18:00:00,45.0,ad6af5bf34af4088a9bb3d4ed1b29f23,CUS-2083971310,debit,10,6,18,Others
authorized,1.0,ACC-1973887809,115.78 -31.90,POS,Antonio,6808.07,2018-10-07,M,26,WA,18:02:06,19.62,33147f3e31fe45da898c879faf2cf9e4,CUS-1646621553,debit,10,6,18,Purchase
authorized,0.0,ACC-2897221629,150.90 -34.37,SALES-POS,Scott,6401.26,2018-10-07,M,23,NSW,18:28:25,61.17,a83609468c9a4742b7392c229994d7db,CUS-511326734,debit,10,6,18,Purchase
authorized,0.0,ACC-1222300524,151.23 -33.94,POS,Michael,622.53,2018-10-07,M,38,NSW,18:54:44,22.22,622b7ac047f84a20b1c8dd32099641e0,CUS-2142601169,debit,10,6,18,Purchase
posted,n/a,ACC-1650504218,145.01 -37.93,PAYMENT,Marissa,14055.4,2018-10-07,F,23,n/a,19:00:00,18.0,da5d0c8b33e744ee9bdc16aceb9137b9,CUS-2500783281,debit,10,6,19,Others
posted,n/a,ACC-37709441,153.41 -28.01,INTER BANK,Charles,16979.54,2018-10-07,M,18,n/a,19:00:00,27.0,c7524bf33e134a498599dc2593bbf767,CUS-3336454548,debit,10,6,19,Others
authorized,1.0,ACC-3084464802,145.15 -37.76,POS,Susan,9583.07,2018-10-07,F,19,VIC,19:15:05,31.58,124c4890546d4fd6bf44a16cd9ad662a,CUS-1928710999,debit,10,6,19,Purchase
authorized,1.0,ACC-3541460373,145.00 -37.83,POS,Jeffrey,3407.94,2018-10-07,M,24,VIC,19:33:57,20.83,81cc623505604637ade2ef2c1bed049f,CUS-1433879684,debit,10,6,19,Purchase
authorized,1.0,ACC-4065652575,115.81 -31.82,SALES-POS,Lucas,12245.96,2018-10-07,M,21,WA,19:52:49,17.78,01dc61efb2424fd9b385f1b936611784,CUS-1117979751,debit,10,6,19,Purchase
posted,n/a,ACC-240804743,121.48 -30.75,PAYMENT,Kenneth,18653.14,2018-10-07,M,29,n/a,20:00:00,48.0,a0f6dc390cce4cf892d39a303926615e,CUS-261674136,debit,10,6,20,Others
posted,n/a,ACC-2897221629,150.90 -34.37,PAYMENT,Scott,6359.26,2018-10-07,M,23,n/a,20:00:00,42.0,ccc79bbf90104ff188130fc00622a9ee,CUS-511326734,debit,10,6,20,Others
authorized,1.0,ACC-3481401842,115.74 -31.72,SALES-POS,Tiffany,6748.31,2018-10-07,F,25,WA,20:05:47,9.5,3f654e46b8994d5fb4831d0ca09a82a2,CUS-1669695324,debit,10,6,20,Purchase
authorized,0.0,ACC-3481401842,115.74 -31.72,POS,Tiffany,6738.54,2018-10-07,F,25,WA,20:15:08,9.77,878567a4a3684d39b1d21ed4ea41d8b2,CUS-1669695324,debit,10,6,20,Purchase
authorized,0.0,ACC-2970114956,144.89 -37.69,SALES-POS,Robert,10278.29,2018-10-07,M,26,VIC,20:24:29,27.93,e8087495bca9448ab9aab33ae75f6014,CUS-880898248,debit,10,6,20,Purchase
authorized,1.0,ACC-182446574,116.06 -32.00,SALES-POS,Tonya,7336.33,2018-10-07,F,27,WA,20:33:49,21.42,885f6a996f194660a9ff2b05245b341a,CUS-3026014945,debit,10,6,20,Purchase
authorized,1.0,ACC-1598451071,153.41 -27.95,POS,Diana,2913.68,2018-10-07,F,26,QLD,20:43:10,8.23,e779023964d343a4997f394f45d252c7,CUS-2487424745,debit,10,6,20,Purchase
authorized,1.0,ACC-354106658,151.04 -33.80,POS,Christine,14245.19,2018-10-07,F,39,NSW,20:52:31,119.45,339de160fb7640f3892715852e44221f,CUS-2376382098,debit,10,6,20,Purchase
posted,n/a,ACC-3326339947,151.18 -33.80,PHONE BANK,Eric,10190.85,2018-10-07,M,22,n/a,21:00:00,158.0,24b63207ccc047599dae8f71fcd6758f,CUS-326006476,debit,10,6,21,Others
posted,n/a,ACC-154431271,153.09 -27.48,PAYMENT,Lori,3232.51,2018-10-07,F,18,n/a,21:00:00,50.0,98dcbf5e14dc434ca738e2d569ecaeff,CUS-3702001629,debit,10,6,21,Others
authorized,1.0,ACC-3100725361,145.73 -17.03,SALES-POS,Ronald,5570.74,2018-10-07,M,25,TAS,21:01:16,26.01,e93b057387ef4d70b2dfaed9a7e8115f,CUS-2178051368,debit,10,6,21,Purchase
authorized,1.0,ACC-354106658,151.04 -33.80,SALES-POS,Christine,14224.64,2018-10-07,F,39,NSW,21:07:38,20.55,a958cfe5a60e4c9caa624b407081e69e,CUS-2376382098,debit,10,6,21,Purchase
authorized,1.0,ACC-182446574,116.06 -32.00,POS,Tonya,7312.24,2018-10-07,F,27,WA,21:14:00,24.09,13a968bc5c4b47ffa69ebfc021a1c7ce,CUS-3026014945,debit,10,6,21,Purchase
authorized,1.0,ACC-1037050564,153.10 -27.66,SALES-POS,Rhonda,3736.56,2018-10-07,F,40,QLD,21:20:22,12.63,64fc1e9cebee46e694df13e79c22514a,CUS-1614226872,debit,10,6,21,Purchase
authorized,1.0,ACC-3485804958,138.52 -35.01,POS,Jessica,25090.59,2018-10-07,F,34,SA,21:33:07,5.6,d15ad25bf9204ed685bd88686d1d9dd3,CUS-1196156254,debit,10,6,21,Purchase
authorized,1.0,ACC-2970114956,144.89 -37.69,POS,Robert,10264.99,2018-10-07,M,26,VIC,21:39:29,13.3,72ae2e973514405cbe4782bdb8401c83,CUS-880898248,debit,10,6,21,Purchase
authorized,1.0,ACC-3481401842,115.74 -31.72,SALES-POS,Tiffany,6680.01,2018-10-07,F,25,WA,21:45:51,58.53,c78b305a9096443cbeeb0d94666305f7,CUS-1669695324,debit,10,6,21,Purchase
authorized,1.0,ACC-1037050564,153.10 -27.66,SALES-POS,Rhonda,3700.94,2018-10-07,F,40,VIC,21:52:13,35.62,ac728d2d65424a47ac39493616e647b2,CUS-1614226872,debit,10,6,21,Purchase
authorized,1.0,ACC-4065652575,115.81 -31.82,POS,Lucas,12225.6,2018-10-07,M,21,WA,21:58:35,20.36,93c527a1611e48eb89a676cfdc04b125,CUS-1117979751,debit,10,6,21,Purchase
posted,n/a,ACC-602667573,151.23 -33.96,PAYMENT,Michael,16326.49,2018-10-07,M,40,n/a,22:00:00,25.0,80715eba0e774adaa54b6c842c0fc495,CUS-2031327464,debit,10,6,22,Others
posted,n/a,ACC-964839203,146.92 -36.07,PAYMENT,Michael,38765.35,2018-10-07,M,21,n/a,22:00:00,135.0,90b3348a00cb4b23b223ba1ff6878de3,CUS-2059096722,debit,10,6,22,Others
authorized,1.0,ACC-2897221629,150.90 -34.37,SALES-POS,Scott,6353.39,2018-10-07,M,23,NSW,22:09:44,5.87,3255310bcfa94c0aa985bb2803b7900d,CUS-511326734,debit,10,6,22,Purchase
authorized,1.0,ACC-38923874,151.27 -33.90,SALES-POS,Ryan,43764.72,2018-10-07,M,38,NSW,22:22:14,121.59,4e2fdf2938484c0ca1ba151c32198f03,CUS-3249305314,debit,10,6,22,Purchase
authorized,1.0,ACC-1598451071,153.41 -27.95,POS,Diana,2904.06,2018-10-07,F,26,QLD,22:34:44,9.62,ae34a8d5b39749cc841196d689f01c0b,CUS-2487424745,debit,10,6,22,Purchase
authorized,1.0,ACC-3485804958,138.52 -35.01,SALES-POS,Jessica,25067.43,2018-10-07,F,34,ACT,22:47:14,23.16,64dc5d60fa1e466bacca993ee6e638a2,CUS-1196156254,debit,10,6,22,Purchase
authorized,1.0,ACC-4274272854,145.23 -37.86,POS,Timothy,6997.37,2018-10-07,M,20,VIC,22:59:44,63.25,7a2dd5bab13344f1bd7b54e0d42a4fa8,CUS-2484453271,debit,10,6,22,Purchase
authorized,0.0,ACC-1243371644,150.90 -33.78,SALES-POS,Gregory,5943.02,2018-10-07,M,42,NSW,23:32:39,25.95,4bed8d7da1bb476796a4b15b8b778890,CUS-3904958894,debit,10,6,23,Purchase
authorized,1.0,ACC-1598451071,153.41 -27.95,SALES-POS,Diana,2871.29,2018-10-08,F,26,NSW,00:25:42,32.77,db61748bfac14a7da4c88654e9a3ae40,CUS-2487424745,debit,10,0,0,Purchase
authorized,0.0,ACC-182446574,116.06 -32.00,SALES-POS,Tonya,7288.97,2018-10-08,F,27,WA,01:36:11,23.27,e6bff0d7c81f458d8f4c98cb7b995f81,CUS-3026014945,debit,10,0,1,Purchase
posted,n/a,ACC-1349834573,145.17 -37.84,INTER BANK,Matthew,13790.05,2018-10-08,M,39,n/a,03:00:00,33.0,32adefd820b1434d8bf89d1c15b2b1dc,CUS-1790886359,debit,10,0,3,Others
posted,n/a,ACC-3084464802,145.15 -37.76,INTER BANK,Susan,9559.07,2018-10-08,F,19,n/a,03:00:00,24.0,2a31bf99378541af8b1d5bdbb823500f,CUS-1928710999,debit,10,0,3,Others
posted,n/a,ACC-819621312,145.04 -37.85,PAYMENT,Michele,7751.43,2018-10-08,F,30,n/a,04:00:00,66.0,f125408378f4452ba0b294a3d743bc4a,CUS-1271030853,debit,10,0,4,Others
posted,n/a,ACC-154431271,153.09 -27.48,INTER BANK,Lori,2349.51,2018-10-08,F,18,n/a,04:00:00,883.0,14405c77d8184ac285425f5038ee8905,CUS-3702001629,debit,10,0,4,Others
posted,n/a,ACC-2107684084,145.03 -37.88,PAYMENT,Richard,8569.5,2018-10-08,M,22,n/a,05:00:00,34.0,df9efe709c7144a2b5479f08084e3fb4,CUS-2283904812,debit,10,0,5,Others
posted,n/a,ACC-1279356312,144.79 -37.73,PAYMENT,Tyler,10600.54,2018-10-08,M,44,n/a,06:00:00,156.0,d66350a85cb34821b3db1577d0717177,CUS-1892177589,debit,10,0,6,Others
